,tconst,averageRating,numVotes
447999,tt0959285,5.1,3750
35603,tt0055618,7.6,3750
63861,tt0088100,2.7,3750
608386,tt12738164,6.5,3750
409069,tt0830700,6.9,3749
87725,tt0116422,5.6,3749
816584,tt1797629,7.5,3748
31230,tt0050629,6.1,3748
56235,tt0079227,5.1,3748
91133,tt0120521,6.8,3748
55575,tt0078481,7.0,3748
175640,tt0288330,7.5,3748
694466,tt1442553,5.8,3748
873248,tt2061165,8.2,3748
501088,tt10735202,7.7,3747
20645,tt0037932,7.0,3747
1031219,tt2924442,4.4,3747
237312,tt0425720,6.7,3747
109794,tt0155265,8.5,3746
462221,tt1007018,5.5,3746
32462,tt0052050,7.0,3746
165489,tt0269499,6.4,3746
500796,tt10731264,5.9,3745
67527,tt0092355,7.6,3745
213561,tt0372594,6.4,3745
1368173,tt8302918,5.5,3744
1015028,tt2821088,6.1,3744
1344646,tt7777196,5.4,3743
651978,tt13562940,5.9,3743
66717,tt0091415,5.9,3743
603146,tt1262990,5.0,3743
1347705,tt7846056,6.9,3742
250917,tt0458480,4.2,3742
219601,tt0385842,6.9,3742
517976,tt11027288,6.5,3742
58962,tt0082379,5.2,3742
467474,tt10160592,7.7,3741
1409410,tt9278408,8.0,3741
756959,tt15765450,7.1,3741
49414,tt0071361,6.4,3740
26578,tt0045161,7.1,3740
974976,tt2597804,6.7,3740
85029,tt0113081,5.5,3740
1187478,tt5033790,6.6,3739
28239,tt0047167,7.0,3738
1385939,tt8737608,6.5,3738
227660,tt0402874,6.1,3738
34507,tt0054377,7.2,3737
1284615,tt6546758,6.8,3737
76378,tt0102636,7.8,3736
1162094,tt4593108,7.0,3736
894309,tt2136138,6.9,3736
8033,tt0022183,7.6,3736
232343,tt0414762,6.8,3736
89782,tt0118930,5.3,3735
50804,tt0072933,4.8,3734
22553,tt0040257,7.2,3734
958603,tt2433040,5.1,3734
813723,tt1782568,6.2,3734
33991,tt0053796,7.1,3733
460355,tt1003052,6.3,3733
61157,tt0084953,7.8,3733
15058,tt0031260,7.2,3732
736100,tt1529252,7.1,3732
16876,tt0033432,6.9,3732
738261,tt1533818,6.6,3732
605262,tt12672620,6.5,3732
177826,tt0292432,7.5,3732
139761,tt0214289,6.3,3732
19423,tt0036431,7.5,3731
1306307,tt6978268,7.1,3731
906551,tt21856734,6.0,3731
91094,tt0120472,7.8,3731
1101984,tt3646946,7.9,3731
37157,tt0057336,7.0,3731
1082819,tt3382148,2.7,3731
51483,tt0073760,5.9,3730
606243,tt12694140,7.7,3730
39040,tt0059465,5.6,3730
656545,tt1364951,1.7,3730
1144461,tt4305162,8.2,3730
72054,tt0097557,5.9,3730
1026635,tt28865980,6.8,3730
676352,tt1405809,6.9,3730
886660,tt2113659,6.5,3730
235490,tt0421327,8.0,3729
1416302,tt9472282,7.4,3729
1229350,tt5671700,5.9,3728
53222,tt0075783,4.3,3728
247807,tt0450972,6.1,3728
415567,tt0848538,4.8,3728
7033,tt0020768,7.7,3728
251819,tt0460976,4.9,3728
86726,tt0115215,6.7,3728
233168,tt0416435,6.3,3728
944144,tt2361700,7.6,3727
46180,tt0067698,7.8,3727
886742,tt2113822,6.9,3727
1207612,tt5320160,6.8,3727
36258,tt0056347,6.4,3727
978201,tt26258488,3.6,3727
37648,tt0057883,7.6,3727
44225,tt0065481,5.7,3726
443736,tt0945356,7.0,3726
64956,tt0089366,6.4,3726
233900,tt0417944,6.3,3726
1428272,tt9845110,7.2,3726
66020,tt0090585,5.6,3726
44006,tt0065225,5.4,3726
83217,tt0110852,6.8,3725
589713,tt1235075,6.8,3725
27168,tt0045886,6.8,3725
35128,tt0055073,6.7,3725
191575,tt0320000,7.4,3725
1299873,tt6852178,6.6,3725
969604,tt2542368,6.6,3725
1604,tt0004707,6.3,3724
20798,tt0038120,7.2,3724
54144,tt0076845,6.7,3724
74778,tt0100747,7.1,3724
951721,tt2389120,5.6,3724
48310,tt0070121,6.5,3724
154489,tt0246404,6.4,3724
657168,tt13660962,5.8,3724
521405,tt11086194,7.1,3724
592435,tt12408808,6.2,3724
110726,tt0157122,7.4,3723
80290,tt0107311,7.1,3723
615685,tt12879632,6.3,3722
762103,tt1588754,7.8,3722
985800,tt26690964,4.9,3722
111760,tt0159421,5.8,3722
1101983,tt3646944,7.6,3721
592776,tt1241325,7.0,3721
573240,tt1202514,6.6,3721
748695,tt15548144,6.8,3721
1229890,tt5684466,6.8,3720
199318,tt0339334,5.2,3720
243435,tt0439879,7.5,3720
1345610,tt7804132,7.5,3720
1284671,tt6547786,5.4,3719
709949,tt1473397,5.3,3719
76563,tt0102848,5.3,3719
194941,tt0328077,6.3,3719
460934,tt10042058,6.8,3719
670268,tt13929916,7.5,3718
57028,tt0080157,6.4,3718
32904,tt0052564,5.3,3718
42921,tt0063991,6.3,3718
481471,tt10394844,6.3,3718
534088,tt11290960,8.2,3718
1411121,tt9325320,7.8,3717
748558,tt1554523,7.1,3717
532733,tt11269026,5.8,3717
819609,tt18115928,7.3,3717
119254,tt0174204,4.7,3717
1411961,tt9348700,7.3,3716
727875,tt1512201,7.6,3716
78147,tt0104745,6.5,3715
58736,tt0082121,6.0,3715
733529,tt15234108,7.9,3715
211799,tt0368668,3.2,3715
1284191,tt6539992,6.5,3715
1301683,tt6887248,5.9,3715
449561,tt0964586,6.9,3714
1061802,tt3138698,7.3,3714
30500,tt0049784,7.8,3714
1354490,tt7986222,7.3,3714
857050,tt19812920,6.0,3714
244742,tt0443455,7.3,3714
32670,tt0052296,7.6,3712
1169533,tt4717194,1.7,3712
869229,tt2040578,3.1,3712
1191547,tt5091014,6.5,3712
780894,tt16492636,8.7,3712
79563,tt0106450,5.3,3712
8783,tt0023194,6.2,3711
790672,tt16915972,6.7,3711
117496,tt0170351,6.1,3711
51738,tt0074053,7.6,3711
48347,tt0070165,6.5,3711
1178795,tt4875960,3.6,3711
191599,tt0320042,7.1,3710
60269,tt0083888,7.5,3710
51870,tt0074205,5.6,3710
205536,tt0355169,8.1,3710
757203,tt15768848,5.6,3709
1026096,tt28810493,5.6,3709
1104565,tt3681422,7.3,3709
501239,tt10737918,6.4,3708
118551,tt0172669,4.2,3708
1013879,tt28130233,7.6,3708
34961,tt0054885,6.9,3707
1029324,tt2910420,9.4,3707
61013,tt0084780,8.2,3706
957365,tt24227018,4.5,3706
770760,tt1621446,4.2,3706
35413,tt0055399,7.3,3706
12051,tt0027478,7.3,3706
253089,tt0464105,7.0,3706
666197,tt1384927,7.0,3706
61020,tt0084788,5.8,3706
1126171,tt4019426,6.6,3705
58671,tt0082054,6.9,3705
1356793,tt8038720,6.7,3705
1112067,tt3787912,9.4,3705
482118,tt10405142,6.1,3704
33568,tt0053317,7.9,3704
582742,tt1220706,4.3,3704
1231398,tt5710042,4.2,3704
669328,tt1391092,7.5,3704
513171,tt10945288,6.2,3704
259141,tt0479354,7.1,3704
976972,tt2621446,4.8,3703
807914,tt17543896,7.1,3703
1369722,tt8338076,6.3,3703
1220340,tt5538704,4.9,3702
1328320,tt7440732,7.9,3702
176626,tt0290145,6.6,3702
1009365,tt2786956,7.1,3701
57840,tt0081076,6.6,3701
53631,tt0076240,6.0,3701
1316976,tt7201846,7.3,3701
930446,tt22889176,7.8,3701
39326,tt0059798,7.3,3700
738983,tt15352516,6.4,3700
134333,tt0202741,6.6,3700
1225355,tt5611648,8.3,3700
1216047,tt5477194,8.0,3699
72769,tt0098369,4.5,3699
484741,tt10449366,7.5,3698
49698,tt0071680,7.6,3698
90330,tt0119578,7.0,3698
1322522,tt7311164,5.6,3698
640759,tt13355234,7.6,3697
666525,tt13857556,5.3,3697
962861,tt2474952,8.1,3696
256219,tt0472562,7.6,3695
921377,tt2245195,7.1,3695
44935,tt0066289,7.5,3695
62070,tt0086014,5.7,3695
132633,tt0199290,4.7,3695
1262223,tt6175820,6.9,3694
153821,tt0245090,6.7,3693
1230105,tt5687446,8.3,3692
388386,tt0770214,6.8,3692
1184929,tt4985848,3.0,3692
12663,tt0028249,7.4,3692
868432,tt2034176,3.8,3691
1119257,tt3894344,7.3,3691
11083,tt0026261,6.8,3691
1397653,tt9024790,8.4,3691
415522,tt0848281,5.6,3690
71189,tt0096555,6.1,3690
1332203,tt7527682,5.5,3690
112261,tt0160277,7.2,3690
714743,tt1483820,5.5,3689
60059,tt0083652,8.1,3689
392002,tt0782042,4.2,3688
129208,tt0192377,8.5,3688
83199,tt0110832,7.1,3688
892980,tt2132405,6.8,3687
1214719,tt5457722,4.0,3687
61751,tt0085640,6.4,3687
80394,tt0107443,6.8,3687
896745,tt21434430,5.9,3686
1216122,tt5478632,6.8,3686
16485,tt0032983,6.6,3686
56918,tt0080024,6.4,3686
1061773,tt3138344,5.4,3686
766977,tt1606829,8.3,3686
213991,tt0373587,6.8,3685
805396,tt1747967,5.2,3685
149644,tt0235916,6.5,3685
207265,tt0359045,7.1,3685
157677,tt0253126,6.1,3685
155227,tt0247902,8.2,3685
1428395,tt9850064,6.5,3685
1374842,tt8453986,7.2,3684
174498,tt0286098,5.1,3684
50805,tt0072934,7.1,3684
53166,tt0075718,5.6,3684
567120,tt1190858,7.0,3684
88771,tt0117715,7.3,3684
1010646,tt2793930,7.1,3684
908347,tt21916016,7.7,3684
1418790,tt9562694,2.6,3683
137869,tt0210299,7.3,3683
39409,tt0059896,6.6,3683
550972,tt1161684,6.8,3682
530481,tt11230868,7.5,3682
206187,tt0356443,5.0,3682
1071984,tt3230082,6.3,3681
1232316,tt5723284,8.3,3681
58507,tt0081869,6.4,3681
1414611,tt9421200,5.5,3681
68504,tt0093467,6.3,3681
128124,tt0190211,7.6,3681
34049,tt0053856,7.7,3680
116404,tt0168080,6.5,3680
499852,tt10714640,6.1,3680
402893,tt0813541,7.0,3680
586031,tt1227536,6.7,3680
1237673,tt5804948,5.5,3680
1240834,tt5851904,7.4,3679
508832,tt1087853,4.5,3679
1072026,tt3230668,6.4,3679
844784,tt1924273,6.3,3679
784260,tt1663680,6.6,3679
60821,tt0084548,8.0,3679
11925,tt0027336,7.5,3678
265104,tt0494199,4.4,3678
820814,tt1817287,7.1,3678
641393,tt13368190,7.1,3678
1394532,tt8956872,5.2,3678
479046,tt10354106,5.5,3678
22265,tt0039871,7.2,3678
527357,tt1118038,7.8,3677
931896,tt2296404,6.1,3676
67729,tt0092585,5.2,3676
123802,tt0182503,7.2,3676
137441,tt0209322,6.2,3676
564190,tt1185418,7.7,3675
86555,tt0115005,7.4,3675
88157,tt0116953,5.4,3674
1396951,tt9010522,7.9,3674
1107125,tt3717016,5.8,3674
21574,tt0039037,7.5,3673
867537,tt2025899,7.2,3673
148327,tt0233033,6.9,3673
81690,tt0109010,7.2,3673
1208632,tt5335314,8.1,3673
26430,tt0044982,7.7,3673
996422,tt2729716,6.0,3673
56138,tt0079118,6.4,3672
86730,tt0115221,6.8,3672
832378,tt1856047,5.6,3672
1175941,tt4824056,7.3,3672
817420,tt1802810,5.7,3672
1004996,tt2767948,6.2,3672
929147,tt22818604,7.5,3672
879892,tt2089467,7.2,3671
882566,tt2102396,6.3,3671
1159132,tt4542568,7.7,3671
1407472,tt9223870,6.7,3670
45519,tt0066963,6.9,3670
1145545,tt4323504,5.7,3670
247976,tt0451223,6.2,3669
1406578,tt9203832,7.0,3668
838607,tt1886531,6.5,3667
637800,tt13304286,8.3,3667
45893,tt0067384,6.6,3667
214303,tt0374180,5.2,3667
1180054,tt4900018,7.1,3666
1240783,tt5851014,5.0,3666
30204,tt0049434,7.0,3665
220340,tt0387462,4.1,3665
81223,tt0108461,6.3,3665
946575,tt2371411,6.2,3665
1147395,tt4359330,6.2,3665
87696,tt0116384,6.9,3665
970064,tt2544734,4.2,3664
693359,tt14404280,5.5,3664
439763,tt0930902,6.4,3664
61089,tt0084873,7.8,3664
1185172,tt4993964,5.8,3663
45799,tt0067274,7.1,3663
188624,tt0314121,5.3,3663
62288,tt0086264,4.6,3663
220885,tt0388556,6.5,3662
923064,tt2250234,4.9,3662
766396,tt1604560,3.0,3662
897986,tt21477618,6.7,3662
1423228,tt9688874,6.1,3662
1382529,tt8655736,7.8,3661
73764,tt0099524,4.1,3661
1237136,tt5796838,6.2,3661
4337,tt0014945,7.7,3660
487525,tt10492998,6.7,3660
930253,tt2288121,4.2,3660
3617,tt0012675,6.2,3660
1207848,tt5324116,6.8,3660
1230813,tt5700182,5.2,3659
956671,tt2417560,7.3,3659
711023,tt14755038,7.2,3659
254060,tt0466771,5.4,3659
480014,tt10370380,7.2,3659
499075,tt10699044,6.4,3659
73034,tt0098691,5.9,3658
617969,tt1292575,6.6,3658
233261,tt0416675,6.0,3657
1352074,tt7938092,7.0,3657
498531,tt1068912,6.2,3656
53030,tt0075561,8.0,3656
36921,tt0057071,5.5,3656
112653,tt0161023,6.7,3655
26326,tt0044860,7.3,3655
1364168,tt8212958,6.7,3654
86728,tt0115218,6.6,3654
83524,tt0111205,6.5,3654
1178385,tt4866448,5.8,3653
41722,tt0062601,8.0,3653
7074,tt0020827,6.7,3653
394809,tt0790627,5.4,3653
400838,tt0808232,6.0,3652
1168533,tt4702826,5.7,3650
47857,tt0069602,7.1,3650
1220555,tt5540990,6.5,3650
97262,tt0131479,7.4,3650
1300843,tt6869362,6.2,3649
939027,tt2332707,6.4,3649
136597,tt0207524,6.8,3649
1218916,tt5518022,7.8,3649
1177192,tt4846952,8.5,3649
1158863,tt4537986,5.2,3648
56624,tt0079679,7.8,3648
143225,tt0221069,6.2,3648
79660,tt0106559,7.2,3648
36650,tt0056780,7.0,3647
1415058,tt9434968,6.1,3647
798342,tt1718747,5.9,3647
1078215,tt3315020,7.2,3647
1013205,tt2808986,6.4,3647
1111525,tt3779300,4.3,3647
518264,tt1103256,4.2,3647
93339,tt0123976,7.8,3646
74222,tt0100087,5.4,3646
846849,tt1934673,8.8,3646
183968,tt0304808,7.1,3645
131350,tt0196811,6.5,3645
509381,tt10887902,5.6,3644
82683,tt0110197,5.3,3644
1137752,tt4195264,8.4,3644
91195,tt0120598,3.2,3644
174625,tt0286347,6.4,3643
68513,tt0093476,5.5,3643
1360191,tt8116640,5.9,3643
638292,tt1331291,6.6,3643
861326,tt1996226,2.8,3643
11615,tt0026942,7.0,3643
1180553,tt4909506,8.6,3643
930169,tt2287715,6.1,3643
1153636,tt4459156,6.9,3643
616172,tt12887770,6.6,3642
174619,tt0286336,8.3,3642
1120542,tt3910602,7.4,3642
423136,tt0870937,4.2,3642
1313348,tt7129926,6.2,3642
91180,tt0120575,7.3,3641
17775,tt0034478,7.3,3641
200223,tt0342150,7.8,3641
917929,tt2226666,3.1,3641
457468,tt0995747,7.2,3640
771583,tt1623780,1.4,3640
1219063,tt5520732,7.5,3639
798721,tt17202164,5.3,3639
878534,tt20857432,8.3,3639
1279042,tt6443294,6.5,3638
921427,tt2245544,8.3,3638
35236,tt0055200,6.6,3638
514843,tt10973118,5.9,3638
77551,tt0104028,7.8,3636
843850,tt19177348,8.0,3636
183274,tt0303453,8.4,3636
22327,tt0039941,7.2,3636
47195,tt0068837,5.2,3636
70459,tt0095730,6.1,3636
982357,tt26493973,8.9,3636
46692,tt0068282,5.6,3636
1285031,tt6555772,5.6,3635
608818,tt12747588,6.4,3635
542534,tt11444366,7.0,3635
473008,tt1024733,6.3,3635
466818,tt10151054,5.5,3635
91102,tt0120481,6.7,3635
924037,tt2255085,7.7,3634
244449,tt0442781,7.3,3634
934554,tt2309320,7.9,3634
1370120,tt8348022,4.1,3634
1417612,tt9522080,7.1,3633
76191,tt0102421,7.4,3633
59353,tt0082835,6.5,3633
1045762,tt30177031,6.7,3632
809801,tt17633634,5.8,3632
940318,tt2340036,7.4,3632
157957,tt0253860,7.1,3632
1313253,tt7127700,4.0,3632
90408,tt0119665,6.3,3632
230332,tt0409570,7.9,3632
1363451,tt8199972,7.8,3631
21636,tt0039116,6.4,3631
1033542,tt2936884,6.3,3631
910782,tt21989120,6.5,3631
138161,tt0210843,7.2,3630
645281,tt13438734,4.2,3630
461475,tt10055734,7.1,3630
941808,tt2349460,6.0,3630
164623,tt0267548,6.3,3629
770188,tt1618952,7.4,3629
394799,tt0790603,7.4,3629
247831,tt0451010,5.3,3628
139964,tt0214730,7.2,3628
922880,tt22497768,6.8,3628
1039634,tt29704964,7.0,3628
61175,tt0084972,6.6,3627
656788,tt13654122,6.1,3627
869000,tt2039625,8.1,3627
795702,tt17074560,6.5,3627
1380413,tt8594164,5.9,3627
233543,tt0417202,7.2,3627
47631,tt0069343,6.3,3627
478681,tt10345782,5.6,3626
525022,tt11138912,8.1,3625
33442,tt0053176,7.7,3625
760835,tt1584813,7.4,3625
40043,tt0060635,7.4,3625
1293958,tt6746304,6.7,3625
3399,tt0011870,6.4,3624
690883,tt14351082,7.9,3624
1341682,tt7716120,6.0,3624
39250,tt0059710,5.8,3624
1337726,tt7639280,8.0,3623
890360,tt2124074,5.7,3623
36357,tt0056452,6.8,3622
15683,tt0032007,6.5,3622
760124,tt1583256,8.3,3622
1250799,tt6009104,6.3,3621
30717,tt0050037,8.0,3621
23442,tt0041373,7.1,3621
569277,tt11948256,6.6,3621
35965,tt0056023,5.6,3620
7703,tt0021730,7.3,3620
75505,tt0101595,6.2,3620
873589,tt2062996,7.1,3620
1169471,tt4716466,7.5,3620
522467,tt11102262,6.6,3620
1231025,tt5702566,3.0,3620
514875,tt10974198,7.3,3620
220841,tt0388483,5.1,3619
40872,tt0061597,7.3,3619
981319,tt2645104,5.2,3618
263216,tt0489062,7.2,3618
949302,tt23804378,7.5,3618
774484,tt1630637,6.1,3618
770616,tt1621046,6.4,3618
77251,tt0103670,6.7,3617
1106681,tt3711164,8.1,3617
242959,tt0439123,7.4,3617
846261,tt1931388,7.6,3616
60882,tt0084630,7.2,3616
213725,tt0372937,6.4,3616
1353592,tt7967262,7.2,3615
590090,tt1235807,4.9,3615
632073,tt1319744,7.5,3615
58080,tt0081376,6.5,3615
1003202,tt2760634,6.2,3614
83108,tt0110722,6.5,3614
66174,tt0090770,6.4,3614
95768,tt0128133,7.2,3614
54026,tt0076709,5.1,3614
154178,tt0245825,4.7,3613
1098508,tt3594982,7.1,3613
1123611,tt3975368,6.6,3613
36766,tt0056905,6.7,3613
68520,tt0093483,5.8,3613
1185518,tt4998772,4.2,3613
860684,tt1991191,7.2,3613
81106,tt0108311,5.3,3613
95361,tt0127296,6.0,3613
1396777,tt9005662,4.7,3613
1187806,tt5039860,6.9,3613
245630,tt0445800,4.0,3612
814267,tt1785669,3.3,3612
1206283,tt5299008,8.0,3612
45222,tt0066636,6.8,3611
67283,tt0092068,6.9,3611
533059,tt11274100,5.0,3611
1182640,tt4946972,6.1,3610
1079647,tt3333870,4.9,3610
531137,tt1124348,4.5,3610
1225108,tt5608166,5.6,3610
101656,tt0140399,7.5,3609
1293154,tt6730898,6.3,3609
932995,tt23023596,6.2,3609
480750,tt10381014,6.5,3609
86363,tt0114753,6.1,3609
1240285,tt5843780,4.4,3608
1116666,tt3850496,6.6,3608
90914,tt0120257,6.7,3608
12748,tt0028345,6.5,3607
163985,tt0266075,6.3,3607
1362384,tt8174412,6.2,3607
263423,tt0489597,8.0,3607
87258,tt0115856,6.9,3607
490831,tt10549312,4.6,3606
36195,tt0056277,6.6,3606
976233,tt2611626,4.3,3606
60965,tt0084725,6.9,3606
609209,tt12758600,7.3,3606
1229745,tt5679554,3.2,3606
1398404,tt9039142,6.1,3606
1273222,tt6346162,8.2,3606
196435,tt0331744,7.5,3606
1128329,tt4054952,7.4,3606
1255101,tt6071534,6.7,3605
621496,tt1300159,4.4,3604
1365447,tt8242160,5.9,3604
1149381,tt4391852,5.9,3604
67413,tt0092225,5.7,3603
234555,tt0419468,5.4,3603
813805,tt1783298,4.6,3603
529209,tt1120945,6.2,3603
93521,tt0124218,8.7,3603
1215108,tt5462886,6.1,3602
110193,tt0156079,7.8,3602
10456,tt0025423,6.8,3602
722311,tt15010478,7.5,3602
26809,tt0045468,5.9,3602
246806,tt0448400,5.2,3601
118707,tt0173081,6.6,3601
815251,tt1790914,4.2,3601
1147321,tt4357368,7.0,3601
957081,tt2421416,6.1,3601
423429,tt0872022,7.4,3601
555300,tt11697690,6.7,3600
222175,tt0391229,6.1,3600
1088715,tt3465074,4.9,3600
1306640,tt6984230,2.9,3599
500422,tt10723804,7.0,3599
622468,tt1301990,5.7,3599
1028387,tt2904418,7.4,3599
82365,tt0109798,5.8,3599
1414420,tt9415632,7.7,3599
234543,tt0419434,7.3,3599
23435,tt0041361,6.4,3599
837746,tt1881060,5.3,3599
1091200,tt3496372,4.5,3598
780356,tt1647423,7.1,3598
1308628,tt7027092,5.5,3598
67980,tt0092860,5.1,3598
1240333,tt5844488,6.8,3598
1152979,tt4449576,7.9,3597
720611,tt1497563,6.5,3597
1358849,tt8088944,6.6,3596
22473,tt0040155,6.8,3596
1121219,tt3919218,5.5,3596
1093798,tt3529198,7.0,3595
74039,tt0099856,4.3,3595
41872,tt0062776,5.1,3595
89708,tt0118851,6.2,3595
1157707,tt4520906,5.7,3593
47557,tt0069257,6.0,3593
1230726,tt5698568,6.5,3593
463903,tt10098728,6.4,3592
1198995,tt5200962,7.4,3592
508615,tt1087527,6.6,3592
89520,tt0118635,6.9,3591
230171,tt0409034,6.5,3591
30552,tt0049843,7.4,3591
1282556,tt6509058,6.2,3591
66035,tt0090601,5.3,3590
1179123,tt4881578,7.5,3590
821331,tt1820462,4.0,3590
396532,tt0795361,4.0,3590
1231907,tt5717194,3.4,3590
80530,tt0107606,5.4,3590
85024,tt0113074,3.9,3590
253175,tt0464320,3.9,3589
141435,tt0217629,7.0,3589
50263,tt0072325,6.9,3589
1088607,tt3463938,4.1,3588
182314,tt0301429,5.9,3588
569236,tt11947358,5.7,3588
57796,tt0081027,3.1,3588
1058400,tt31122323,2.4,3587
83870,tt0111640,5.4,3587
30991,tt0050347,7.2,3587
61407,tt0085240,7.3,3587
430026,tt0893356,7.7,3587
867038,tt2024521,6.0,3587
933572,tt2304637,5.4,3586
249687,tt0455767,5.8,3586
91192,tt0120594,5.9,3586
78875,tt0105622,5.9,3586
49553,tt0071521,6.6,3586
79843,tt0106779,5.6,3586
59734,tt0083281,7.0,3586
657289,tt1366409,6.2,3585
41523,tt0062377,6.4,3585
1090849,tt3491962,5.4,3585
1324168,tt7343832,6.0,3585
571571,tt11992162,6.8,3585
45419,tt0066858,6.8,3585
18564,tt0035419,6.5,3584
1372210,tt8396492,8.8,3584
1078760,tt3322566,8.4,3584
1405569,tt9178402,4.3,3584
34831,tt0054745,7.5,3584
64309,tt0088618,6.7,3584
56658,tt0079718,6.1,3583
1119318,tt3895152,7.0,3583
112449,tt0160644,5.5,3583
81509,tt0108800,7.8,3583
152542,tt0242572,7.6,3583
45295,tt0066721,7.8,3583
191606,tt0320052,7.0,3582
51298,tt0073541,6.4,3582
70125,tt0095326,4.4,3582
138587,tt0211653,7.8,3581
44655,tt0065969,7.0,3581
67873,tt0092745,7.6,3580
84796,tt0112800,7.0,3580
190664,tt0318292,6.6,3580
157899,tt0253738,6.9,3580
81327,tt0108593,6.6,3580
620539,tt12982370,5.8,3579
39264,tt0059727,6.2,3579
41500,tt0062352,7.3,3579
706977,tt1467388,6.4,3579
1229016,tt5668054,5.7,3578
1182284,tt4941288,6.5,3578
192580,tt0322289,6.4,3578
1264618,tt6215910,5.0,3578
81965,tt0109340,7.2,3578
89446,tt0118540,7.8,3578
75340,tt0101412,4.1,3577
251549,tt0460485,5.3,3577
56705,tt0079770,5.0,3577
77056,tt0103435,6.4,3577
1021938,tt2856930,6.5,3577
172471,tt0282593,5.9,3576
62258,tt0086231,8.8,3575
770652,tt16211122,8.2,3575
75305,tt0101371,6.1,3575
808873,tt1757769,6.1,3575
1341974,tt7722258,5.0,3575
29995,tt0049201,7.1,3575
23936,tt0041954,7.3,3575
810183,tt1764614,4.9,3574
232822,tt0415768,5.5,3574
959215,tt2440354,5.6,3574
82451,tt0109906,6.1,3573
698237,tt1449940,7.0,3573
871112,tt2048726,7.9,3573
66546,tt0091211,8.2,3573
55798,tt0078736,6.2,3572
218064,tt0382365,6.1,3571
1071209,tt3219604,7.4,3571
1342129,tt7725422,7.4,3571
1259256,tt6131450,5.5,3570
5644,tt0018033,7.2,3569
915823,tt2217458,7.0,3569
1119985,tt3903416,6.9,3569
1048512,tt30395619,6.6,3569
50496,tt0072584,6.7,3568
41613,tt0062479,6.2,3568
1237834,tt5807330,7.1,3568
45483,tt0066924,6.7,3568
1239400,tt5831366,6.0,3568
535096,tt1130993,5.4,3568
510292,tt1090671,4.8,3568
931999,tt2297164,5.8,3567
425243,tt0877105,7.7,3567
857787,tt19842834,7.3,3567
78042,tt0104609,4.2,3567
655705,tt1363140,6.4,3566
37409,tt0057608,6.6,3565
1204442,tt5273624,5.4,3565
530135,tt11224358,6.5,3565
1158848,tt4537888,4.5,3564
45866,tt0067350,6.9,3564
41150,tt0061931,6.6,3564
45296,tt0066722,8.4,3564
728270,tt1512894,6.5,3564
248673,tt0453047,7.5,3564
1335678,tt7598076,5.4,3564
23558,tt0041509,6.7,3563
747865,tt15528292,6.1,3563
842956,tt19115260,8.6,3563
632049,tt1319722,5.6,3563
600891,tt1258120,6.7,3562
170391,tt0278891,7.8,3562
718057,tt1491299,3.2,3562
75887,tt0102050,6.7,3562
1394091,tt8945942,4.4,3561
1191918,tt5096536,6.8,3561
1323903,tt7336572,6.3,3561
1087764,tt3454574,6.4,3561
91357,tt0120813,5.8,3560
1005983,tt2772092,4.5,3560
1132244,tt4114762,3.8,3560
63560,tt0087751,6.1,3559
962706,tt2473476,8.5,3559
788375,tt1680019,7.3,3559
1409793,tt9288726,6.3,3559
61457,tt0085297,7.4,3559
1169200,tt4712076,6.1,3559
213204,tt0371853,4.1,3559
239004,tt0429455,6.9,3559
1075176,tt3272570,7.3,3559
1404875,tt9165634,1.3,3559
45880,tt0067367,5.7,3559
570067,tt11963042,7.1,3558
218193,tt0382621,6.8,3558
1340369,tt7692822,5.0,3558
39610,tt0060120,6.2,3558
64504,tt0088851,5.4,3557
837762,tt1881109,4.6,3557
41830,tt0062728,6.9,3557
861402,tt1996607,7.6,3557
737928,tt1533089,7.6,3556
8178,tt0022395,5.7,3556
788894,tt1683040,6.4,3556
1341457,tt7711342,4.3,3555
455144,tt0986213,6.2,3555
128483,tt0190897,7.0,3555
62583,tt0086606,7.4,3554
927719,tt2276413,7.5,3554
975596,tt2605480,7.2,3553
1403416,tt9131136,6.7,3553
721171,tt1498878,6.5,3553
1273270,tt6347150,5.8,3553
928548,tt2279786,7.5,3553
880982,tt2093995,6.4,3553
1363446,tt8199790,8.9,3553
906349,tt2185037,9.1,3553
520897,tt1107812,3.1,3552
1330069,tt7479784,7.3,3552
39926,tt0060491,6.5,3552
209888,tt0364843,8.8,3552
1333856,tt7559438,7.4,3552
84243,tt0112112,5.5,3552
38411,tt0058751,6.5,3552
1052728,tt30769141,6.6,3552
45455,tt0066895,6.2,3551
242641,tt0438205,7.4,3551
1008621,tt27837387,6.7,3551
1369605,tt8335218,7.8,3551
574281,tt12042964,8.0,3550
24275,tt0042376,7.1,3550
481788,tt1039952,7.2,3550
59772,tt0083326,7.3,3550
57977,tt0081249,5.1,3550
992650,tt27116016,5.2,3550
760106,tt15832148,5.7,3549
408214,tt0828393,5.5,3549
169183,tt0276617,7.1,3549
224635,tt0396271,4.4,3549
56151,tt0079135,6.0,3549
1093072,tt3520216,6.8,3549
200415,tt0342689,2.9,3549
65019,tt0089444,6.4,3549
110289,tt0156248,6.5,3549
3497,tt0012190,7.1,3549
977510,tt26235412,7.4,3548
1391053,tt8871128,7.7,3548
1400795,tt9077192,4.7,3548
1103149,tt3662066,5.0,3548
6677,tt0020163,7.3,3548
1133089,tt4127260,8.2,3548
